Date,Time,Latitude,Longitude,Altitude (m),Altitude (ft)
2022-04-16,05:35:17,25.811027996956017,55.60114700129792,3505.6995988236736,11501.63947180466
2022-04-16,05:35:27,25.82371499640645,55.614464001205505,3578.300195772201,11739.830414297268
2022-04-16,05:35:37,25.836525000153287,55.62790699340484,3615.399805826135,11861.548298946616
2022-04-16,05:35:47,25.849731000500167,55.641617005642814,3654.50006943196,11989.830007795152
2022-04-16,05:35:57,25.863747001638636,55.65467499660576,3686.1000456037,12093.504473618446
2022-04-16,05:36:07,25.878975001832792,55.66607700045961,3744.799738168718,12286.088772973451
2022-04-16,05:36:17,25.894818996324652,55.67670400105637,3818.000011217782,12526.247156803742
2022-04-16,05:36:27,25.91072299836046,55.68753400151088,3913.7002785354857,12840.224421830362
2022-04-16,05:36:37,25.92654600179787,55.6986200014628,4002.5003621568903,13131.56328817881
2022-04-16,05:36:47,25.942469003839612,55.709888002791274,4091.000091968104,13421.916741732632
2022-04-16,05:36:57,25.958349000402556,55.72116500465178,4171.7996397139505,13687.007129959118
2022-04-16,05:37:07,25.974415002086104,55.73252500061445,4240.600351658649,13912.731257735762
2022-04-16,05:37:17,25.990489995206264,55.74394599576137,4309.3998977169385,14138.451560425645
2022-04-16,05:37:27,26.006582001971424,55.75544700063692,4378.0001886133105,14363.518138810094
2022-04-16,05:37:37,26.022825000659612,55.7670060018723,4447.299611986615,14590.878458990164
2022-04-16,05:37:47,26.039182996141875,55.77855299484109,4528.10002654884,14855.971691102495
2022-04-16,05:37:57,26.056389001882795,55.78857000206777,4597.299831210636,15083.005178229098
2022-04-16,05:38:07,26.07476199647581,55.79459400289261,4667.899998830631,15314.633032163489
2022-04-16,05:38:17,26.09373899870102,55.79695500159282,4739.3997040959075,15549.212125186014
2022-04-16,05:38:27,26.112826994686458,55.79611199956538,4850.300110483542,15913.05861447882
2022-04-16,05:38:37,26.13154799700477,55.79349900162011,4963.399895042181,16284.120911650189
2022-04-16,05:38:47,26.15037300416587,55.79152300539333,5047.400085809641,16559.7120975277
2022-04-16,05:38:57,26.16928700321886,55.78993199744943,5127.200587020256,16821.524773919537
2022-04-16,05:39:07,26.18829699771762,55.78896299787434,5227.400193042122,17150.263649340315
2022-04-16,05:39:17,26.20747800076029,55.79037099916773,5313.200929612852,17431.76213791103
2022-04-16,05:39:27,26.22658500248488,55.794296003123875,5380.500109445305,17652.559979072525
2022-04-16,05:39:37,26.245672001074773,55.79906099867578,5466.299851027317,17934.05520324446
2022-04-16,05:39:47,26.26484300155898,55.803473998820934,5551.799688955767,18214.566491513644
2022-04-16,05:39:57,26.284175998374884,55.807647999289486,5605.60016570799,18391.0772476614
2022-04-16,05:40:07,26.303574001806503,55.8116460030103,5699.599763651378,18699.474888577988
2022-04-16,05:40:17,26.322981003278223,55.81564700077597,5778.699816087261,18958.989504611724
2022-04-16,05:40:27,26.342503000104593,55.819690999937905,5813.299929172732,19072.506939627063
2022-04-16,05:40:37,26.36212499922341,55.823734003342615,5870.500014863907,19260.171268766106
2022-04-16,05:40:47,26.381844998295296,55.82778899961912,5949.400033683516,19519.029606510223
2022-04-16,05:40:57,26.40161700090477,55.831856001299286,6048.200105419382,19843.17683386413
2022-04-16,05:41:07,26.42133499773414,55.83595700330727,6147.3995067011565,20168.63419756542
2022-04-16,05:41:17,26.441083999136147,55.84011800411403,6188.200457466766,20302.495588875267
2022-04-16,05:41:27,26.461013997264452,55.84426099875687,6230.200342019089,20440.290490109903
2022-04-16,05:41:37,26.48110600399776,55.848431001098064,6292.499469971284,20644.68396106059
2022-04-16,05:41:47,26.50118799780402,55.85264999900049,6370.099533177912,20899.27735243142
2022-04-16,05:41:57,26.52135100032529,55.85687599667804,6438.499674004503,21123.68727046093
2022-04-16,05:42:07,26.54159000011002,55.86107599650597,6508.8000977896145,21354.331712832085
2022-04-16,05:42:17,26.561883997796677,55.86537199590687,6574.299411124549,21569.224479993863
2022-04-16,05:42:27,26.582074996492025,55.87077000343903,6631.100224542431,21755.57886068779
2022-04-16,05:42:37,26.60163299810459,55.879013000901615,6687.000154845417,21938.977588023034
2022-04-16,05:42:47,26.620446994434023,55.88984699848156,6754.000126786529,22158.79377596632
2022-04-16,05:42:57,26.638946999735023,55.90163800264108,6829.700012318788,22407.15298841598
2022-04-16,05:43:07,26.65745000492645,55.9134939963936,6905.999974129721,22657.480955123756
2022-04-16,05:43:17,26.67598000263861,55.92538800083929,6977.400020178407,22891.733082202125
2022-04-16,05:43:27,26.69459300263175,55.93726300167339,7047.399729838595,23121.390929643658
2022-04-16,05:43:37,26.713030002767105,55.94908099931923,7127.300284991972,23383.53186701307
2022-04-16,05:43:47,26.731452998777417,55.96094500407067,7192.500247016549,23597.44251042177
2022-04-16,05:43:57,26.749961998501213,55.972934999736395,7230.100197088904,23720.80193061716
2022-04-16,05:44:07,26.768657997999647,55.985122995159315,7264.600095892324,23833.990578607372
2022-04-16,05:44:17,26.78741599719655,55.99728399845699,7309.900050977244,23982.612483248184
2022-04-16,05:44:27,26.80622299689594,56.00940300188863,7364.799608444795,24162.72914737002
2022-04-16,05:44:37,26.825091996419648,56.02154199747544,7408.500007177702,24306.10316354889
2022-04-16,05:44:47,26.844057002740556,56.03371800283206,7450.999984760767,24445.538790002516
2022-04-16,05:44:57,26.863123002223297,56.04593699688838,7505.899585871025,24625.655597309094
2022-04-16,05:45:07,26.882187002496924,56.05821600138251,7553.899286963977,24783.134936642895
2022-04-16,05:45:17,26.9012989989671,56.07047999860826,7605.500064186752,24952.428830586457
2022-04-16,05:45:27,26.920549000356704,56.08277100056884,7666.800354663282,25153.54527559349
2022-04-16,05:45:37,26.93983799822551,56.09483699476803,7731.299425633623,25365.156407595816
2022-04-16,05:45:47,26.95993399964273,56.10507999564973,7785.69989818707,25543.63565396807
2022-04-16,05:45:57,26.98106200042233,56.11183199947609,7824.10024423804,25669.621045305932
2022-04-16,05:46:07,27.002649003985155,56.11560399940815,7868.199924807994,25814.305041307063
2022-04-16,05:46:17,27.024371997443396,56.116505003891334,7922.799506766722,25993.43753378053
2022-04-16,05:46:27,27.046062002398703,56.117148995090005,7963.1003967206925,26125.65830557711
2022-04-16,05:46:37,27.06788300242755,56.11835899716081,7975.799948983825,26167.323504624088
2022-04-16,05:46:47,27.089679997350725,56.12006400296205,8028.600369117223,26340.553235014548
2022-04-16,05:46:57,27.111572001293247,56.122004996911286,8099.20063503366,26572.181411443828
2022-04-16,05:47:07,27.13354100047261,56.12396600530737,8147.900168585589,26731.956789102347
2022-04-16,05:47:17,27.155557997754546,56.12593799570669,8190.799801185727,26872.703619722182
2022-04-16,05:47:27,27.177571997981943,56.127846002980995,8224.099172079004,26981.95352772368
2022-04-16,05:47:37,27.199685998484057,56.12958099679618,8262.900371138006,27109.254053644418
2022-04-16,05:47:47,27.22185099783972,56.13135499614293,8304.599535454996,27246.062339902164
2022-04-16,05:47:57,27.24408000208956,56.13305699833011,8356.999998399988,27417.979874750617
2022-04-16,05:48:07,27.266365002067943,56.13476599914195,8403.40062194597,27570.21289650521
2022-04-16,05:48:17,27.28865599822402,56.13654300130288,8455.099800212309,27739.82962852855
2022-04-16,05:48:27,27.311032998566507,56.13837099901827,8492.099108184688,27861.218438096643
2022-04-16,05:48:37,27.33343300331908,56.14010600277161,8524.299858800136,27966.86394874583
2022-04-16,05:48:47,27.355901998937306,56.14181500511699,8568.599606139584,28112.204331806992
2022-04-16,05:48:57,27.378423995969193,56.14364199869084,8624.900702014565,28296.91921919746
2022-04-16,05:49:07,27.40098200207346,56.14545099606935,8670.40020080097,28446.19579479585
2022-04-16,05:49:17,27.42369100400372,56.147251000840704,8706.19972370658,28563.6483015255
2022-04-16,05:49:27,27.44645300154881,56.14895999693507,8743.799684065392,28687.00775546911
2022-04-16,05:49:37,27.469176996515387,56.15074900104319,8788.400225634687,28833.3349962713
2022-04-16,05:49:47,27.491897998043132,56.152603000548154,8832.700260390528,28978.67632229966
2022-04-16,05:49:57,27.514598997929923,56.15445300033322,8867.299650485626,29092.191385299266
2022-04-16,05:50:07,27.53730799456239,56.1562649998458,8912.200500932522,29239.503891479453
2022-04-16,05:50:17,27.55999600124835,56.15804699934513,8961.300460940227,29400.593004271133
2022-04-16,05:50:27,27.58269100106046,56.15979800456695,9012.900663563982,29569.88501304725
2022-04-16,05:50:37,27.605332999103616,56.16152199625985,9050.200443713926,29692.259623754388
2022-04-16,05:50:47,27.62805899825329,56.16324599751773,9082.39992757421,29797.90097838257
2022-04-16,05:50:57,27.65091699788733,56.16507699784397,9100.199899262749,29856.2998374972
2022-04-16,05:51:07,27.6738639995054,56.166870005638614,9112.90051406901,29897.96852257818
2022-04-16,05:51:17,27.69683800262807,56.16867400605945,9139.09976608865,29983.92407657428
2022-04-16,05:51:27,27.719789996085034,56.17048299905875,9182.700511921195,30126.971147531534
2022-04-16,05:51:37,27.74278100171839,56.17238999890088,9230.100310272534,30282.482301954547
2022-04-16,05:51:47,27.76573800405081,56.17427799864935,9257.299809947608,30371.71950846851
2022-04-16,05:51:57,27.78878599696571,56.17608300496428,9270.500130874105,30415.027649376996
2022-04-16,05:52:07,27.81188999978953,56.1778980046429,9296.500024064444,30500.32913895159
2022-04-16,05:52:17,27.835027998922456,56.17970700244154,9329.299522992224,30607.93904701381
2022-04-16,05:52:27,27.85824800433074,56.18153399850006,9360.90022650268,30711.61589911905
2022-04-16,05:52:37,27.88144900107269,56.183357000319205,9391.099066176452,30810.69346027435
2022-04-16,05:52:47,27.904697001407257,56.18520699417423,9430.200207539832,30938.978048904988
2022-04-16,05:52:57,27.927897996163143,56.18705699867289,9480.900336559862,31105.317060199053
2022-04-16,05:53:07,27.951048003878533,56.18892699612542,9532.200193549505,31273.62368300496
2022-04-16,05:53:17,27.974234001149433,56.1907769957117,9569.599684709685,31396.325429582917
2022-04-16,05:53:27,27.99748000294236,56.192520000772674,9590.19966281857,31463.910661761685
2022-04-16,05:53:37,28.020802999378667,56.19435099670217,9615.19989081006,31545.932409765293
2022-04-16,05:53:47,28.044114995956484,56.19621299973956,9657.200648463331,31683.730175504432
2022-04-16,05:53:57,28.067429998621066,56.19803199736309,9702.599049304612,31832.675064920535
2022-04-16,05:54:07,28.090668001219907,56.1999630018388,9738.599260986784,31950.78599941587
2022-04-16,05:54:17,28.113872999862753,56.20184299755361,9783.200590711089,32097.11582602856
2022-04-16,05:54:27,28.137072004592028,56.20370900246823,9813.099637466485,32195.20981458553
2022-04-16,05:54:37,28.160214998349304,56.20555899827043,9842.499942443334,32291.66751116578
2022-04-16,05:54:47,28.183415997022713,56.20748499623454,9872.499787349254,32390.092202326927
2022-04-16,05:54:57,28.20660199983128,56.209437995811186,9891.59990433324,32452.75663013267
2022-04-16,05:55:07,28.229836998568153,56.21133400274306,9907.299314077012,32504.263881596424
2022-04-16,05:55:17,28.25301700196004,56.21315000269654,9941.19994205609,32615.486417895296
2022-04-16,05:55:27,28.27605799593009,56.21496600077837,9999.200245341286,32805.77613292551
2022-04-16,05:55:37,28.29906300119518,56.21691100160293,10049.600150501356,32971.130157770865
2022-04-16,05:55:47,28.322070997288893,56.21882999441157,10082.999797931872,33080.7090570468
2022-04-16,05:55:57,28.34505500330213,56.22075299892502,10130.999942867084,33238.18985255604
2022-04-16,05:56:07,28.36788700319842,56.22264899931956,10198.199793612584,33458.661810875914
2022-04-16,05:56:17,28.39063500482922,56.22444499740473,10232.700158298949,33571.85198735352
2022-04-16,05:56:27,28.413441003678724,56.226261001498706,10270.799956069328,33696.85132787049
2022-04-16,05:56:37,28.436165001155658,56.22814899590304,10311.900260311551,33831.69485004054
2022-04-16,05:56:47,28.458791995158833,56.23000299942901,10354.400750698522,33971.13215892173
2022-04-16,05:56:57,28.481422003202397,56.23178899834189,10375.59947260283,34040.68177369427
2022-04-16,05:57:07,28.50412399944292,56.23362399829422,10380.29945901688,34056.10167712095
2022-04-16,05:57:17,28.52686300296307,56.23550399388297,10399.29987253435,34118.4389938056
2022-04-16,05:57:27,28.54954899530644,56.23736599594126,10436.499993429516,34240.4866384433
2022-04-16,05:57:37,28.572289003972184,56.23923499661128,10461.500103643164,34322.50800003663
2022-04-16,05:57:47,28.594836996838,56.24103199583867,10473.799736429006,34362.861127265736
2022-04-16,05:57:57,28.61730200297148,56.24289699539146,10481.900250753388,34389.437618681746
2022-04-16,05:58:07,28.63981999868941,56.24478500064235,10475.299614716318,34367.7819879459
2022-04-16,05:58:17,28.662388003300354,56.246593001932936,10474.40069512464,34364.832776592724
2022-04-16,05:58:27,28.685037995033948,56.24836700108236,10475.09969300311,34367.12607679232
2022-04-16,05:58:37,28.70775799964359,56.250137001965655,10469.499506336637,34348.75276036949
2022-04-16,05:58:47,28.73049899891848,56.25197999965172,10465.499362166976,34335.62892737189
2022-04-16,05:58:57,28.753266997145406,56.25386400630798,10470.90033445973,34353.34865330886
2022-04-16,05:59:07,28.776072995292257,56.25581400134382,10468.900483760985,34346.787463142384
2022-04-16,05:59:17,28.79887800364564,56.257674997680425,10464.99985325057,34333.9901185386
2022-04-16,05:59:27,28.821692997335223,56.25958999917769,10470.799706188962,34353.018508052985
2022-04-16,05:59:37,28.84450000094751,56.26149699619001,10467.799697400069,34343.175959218046
2022-04-16,05:59:47,28.867292002912805,56.263374001199395,10461.299781335518,34321.85077459682
2022-04-16,05:59:57,28.890091003464885,56.265213000104566,10450.500239760617,34286.41920661621
2022-04-16,06:00:07,28.912949000772368,56.26711299660633,10446.299478168596,34272.63717995467
2022-04-16,06:00:17,28.935868995206075,56.26895899791025,10458.200145303272,34311.68136471678
2022-04-16,06:00:27,28.958777999889072,56.270863004578985,10453.499735044315,34296.26007072278
2022-04-16,06:00:37,28.981791000862525,56.272811998330454,10452.599759322591,34293.30739437592
2022-04-16,06:00:47,29.00487099755879,56.27476900178547,10459.300166197118,34315.29035726616
2022-04-16,06:00:57,29.02795800234587,56.27665699533253,10455.300156327896,34302.16696488681
2022-04-16,06:01:07,29.05106699703266,56.27851499493398,10464.799458105115,34333.33265412958
2022-04-16,06:01:17,29.07424900415391,56.28039199371215,10468.599809349516,34345.80099850625
2022-04-16,06:01:27,29.09736800414354,56.28226099556486,10464.29975442402,34331.6932063045
2022-04-16,06:01:37,29.120446997598155,56.28417200341829,10467.200125238858,34341.208858888655
2022-04-16,06:01:47,29.143614003092843,56.28615199972267,10462.099181071855,34324.47347722779
2022-04-16,06:01:57,29.166747999011143,56.288078002516315,10457.099589487536,34308.07061717429
2022-04-16,06:02:07,29.18989899941977,56.29000099709003,10454.199746832252,34298.55669739712
2022-04-16,06:02:17,29.213091004481583,56.29192699619884,10453.099699844604,34294.94761923817
2022-04-16,06:02:27,29.23629000038673,56.29381199897067,10449.799453428946,34284.12003878782
2022-04-16,06:02:37,29.259518000154717,56.295649999498025,10443.69959388673,34264.107375607346
2022-04-16,06:02:47,29.282803000961337,56.29756500161437,10443.299261690114,34262.793949723404
2022-04-16,06:02:57,29.306156003307645,56.29947299974358,10451.49956415873,34289.697830074525
2022-04-16,06:03:07,29.329502003532873,56.30147200199657,10451.799767919816,34290.68275058204
2022-04-16,06:03:17,29.352863005395605,56.30341700097377,10454.400116480889,34299.21407815514
2022-04-16,06:03:27,29.37623999978774,56.30538199750167,10454.599767366422,34299.86910076646
2022-04-16,06:03:37,29.39965800637661,56.3073540008117,10447.199921196328,34275.59138945775
2022-04-16,06:03:47,29.42308199766738,56.309368005020765,10444.099742417226,34265.42019891212
2022-04-16,06:03:57,29.44652399803016,56.31129500450976,10436.299495419486,34239.82883655207
2022-04-16,06:04:07,29.46996100421341,56.31321300408574,10431.700310653076,34224.73964720303
2022-04-16,06:04:17,29.493433001607496,56.31511300366832,10429.200277142229,34216.53743725929
2022-04-16,06:04:27,29.516898998334696,56.317097000305395,10425.699888716452,34205.05322289648
2022-04-16,06:04:37,29.540360996527703,56.319027003025795,10432.400458469054,34227.03672016362
2022-04-16,06:04:47,29.563902000692114,56.32093800207,10457.00023255497,34307.74464297565
2022-04-16,06:04:57,29.587534000578653,56.32292599960455,10463.000653077846,34327.43106264392
2022-04-16,06:05:07,29.611176995428664,56.3249239996301,10469.29979387112,34348.097535724126
2022-04-16,06:05:17,29.634807998315427,56.32688899832773,10472.799742706118,34359.58030785994
2022-04-16,06:05:27,29.658490998676257,56.328835001045135,10474.700244961306,34365.815551678854
2022-04-16,06:05:37,29.68218799791593,56.33076900358739,10468.9005676182,34346.78773826449
2022-04-16,06:05:47,29.705963002357585,56.3327710031127,10471.300174206495,34354.66046354363
2022-04-16,06:05:57,29.729746002912364,56.33474299488289,10478.700490229763,34378.93971636541
2022-04-16,06:06:07,29.75355299669466,56.3367579967564,10479.999705892054,34383.20223507889
2022-04-16,06:06:17,29.77732299838367,56.338787004165866,10474.400135095231,34364.83093922584
2022-04-16,06:06:27,29.80106699957121,56.34078200046527,10471.099776592107,34354.002991034446
2022-04-16,06:06:37,29.824793001046103,56.342751003043745,10465.599714402108,34335.95816699901
2022-04-16,06:06:47,29.848546996235964,56.344729999501496,10460.90013707988,34320.53960573715
2022-04-16,06:06:57,29.87227600277597,56.346747994622625,10454.299825858325,34298.88504066902
2022-04-16,06:07:07,29.89605300319434,56.34881200083809,10447.20036342926,34275.59284035327
2022-04-16,06:07:17,29.91983799896405,56.350819001519895,10447.60007802397,34276.904239984164
2022-04-16,06:07:27,29.943628002602708,56.35282499681296,10448.599760831334,34280.184039325875
2022-04-16,06:07:37,29.96743799794936,56.35481600182179,10453.500243648888,34296.261739373
2022-04-16,06:07:47,29.99121299693433,56.35681200449322,10453.400375079362,34295.93408657538
2022-04-16,06:07:57,30.015013003602498,56.35876500210861,10454.69992384687,34300.19769815377
2022-04-16,06:08:07,30.038714997072283,56.360713999330805,10450.799829631113,34287.402113046934
2022-04-16,06:08:17,30.062377994849346,56.36271700141467,10449.099665273912,34281.82414581726
2022-04-16,06:08:27,30.086012000607,56.36471599982108,10443.599541188218,34263.779118711944
2022-04-16,06:08:37,30.109564002744612,56.36669899774962,10440.49984444864,34253.60950966087
2022-04-16,06:08:47,30.133079997115946,56.36867500187416,10441.400558636524,34256.564608797045
2022-04-16,06:08:57,30.15651699839145,56.370627998049855,10440.19988009799,34252.62537462069
2022-04-16,06:09:07,30.17997699884081,56.37261600216698,10442.40067061875,34259.845816192814
2022-04-16,06:09:17,30.20339000267245,56.374554000412715,10444.70003084559,34267.38964919944
2022-04-16,06:09:27,30.22681000127566,56.37663699706312,10443.900020044295,34264.76494176213
2022-04-16,06:09:37,30.250262999810666,56.37942100267848,10447.699944763444,34277.23188677769
2022-04-16,06:09:47,30.27373899711785,56.3829350015509,10447.30012826156,34275.92015280565
2022-04-16,06:09:57,30.29718199549616,56.38691700074388,10445.40058127325,34269.68804306453
2022-04-16,06:10:07,30.320534000165544,56.3909189963544,10450.59934747219,34286.744363160666
2022-04-16,06:10:17,30.34383199951291,56.39480599690918,10446.79982137587,34274.27872596281
2022-04-16,06:10:27,30.36710199706023,56.39851400472485,10444.299715507774,34266.076278626526
2022-04-16,06:10:37,30.390326997728025,56.40208100056385,10444.000357302835,34265.094132253435
2022-04-16,06:10:47,30.41358799998436,56.40570800373465,10447.700257155111,34277.23291168478
2022-04-16,06:10:57,30.436822998428617,56.40919099899252,10448.800255984996,34280.84183184583
2022-04-16,06:11:07,30.45999900350883,56.41258599538705,10450.099515405482,34285.10449412293
2022-04-16,06:11:17,30.483202001933407,56.415920002468,10445.90052966308,34271.32829373981
2022-04-16,06:11:27,30.506405000858273,56.419239002627606,10439.099863098934,34249.0163948495
2022-04-16,06:11:37,30.529560002823818,56.422522995052375,10438.400571508331,34246.722131027396
2022-04-16,06:11:47,30.55271000405518,56.42579999780691,10442.4003341645,34259.84471234026
2022-04-16,06:11:57,30.575836005474972,56.429173002380395,10440.299634899013,34252.95265416208
2022-04-16,06:12:07,30.598970003235788,56.43256400244999,10436.099940259008,34239.174127999366
2022-04-16,06:12:17,30.622066001439197,56.43594699961391,10432.299274808727,34226.70475276346
2022-04-16,06:12:27,30.645175998145156,56.43934200498397,10431.40027638618,34223.75528277883
2022-04-16,06:12:37,30.668218998894183,56.44271099744199,10425.900823156348,34205.71245664428
2022-04-16,06:12:47,30.6912670041383,56.446067997212666,10421.90020844806,34192.587079884725
2022-04-16,06:12:57,30.714261999817,56.44943600424463,10418.299482501112,34180.77367416895
2022-04-16,06:13:07,30.737383002246652,56.45272799905632,10430.5002493374,34220.802438036124
2022-04-16,06:13:17,30.7604120009125,56.45607800223651,10428.300089686178,34213.584066245996
2022-04-16,06:13:27,30.78355400381099,56.4593729997988,10435.20043249894,34236.222986959816
2022-04-16,06:13:37,30.806749001259043,56.46275300666103,10438.50018688105,34247.048953126825
2022-04-16,06:13:47,30.829878003206083,56.46616400436237,10441.799834081903,34257.87456764927
2022-04-16,06:13:57,30.85296600110241,56.46956600185174,10441.900206886234,34258.20387476062
2022-04-16,06:14:07,30.87594999759012,56.47294599729966,10442.20025663544,34259.1882899798
2022-04-16,06:14:17,30.89886499824182,56.47632600281108,10443.799189143814,34264.434131710594
2022-04-16,06:14:27,30.92176800060708,56.47967100204095,10450.00017528236,34284.77857507337
2022-04-16,06:14:37,30.9446469973647,56.48300199822833,10448.29945013765,34279.198767989605
2022-04-16,06:14:47,30.967522003129627,56.486378001145866,10448.499753388576,34279.855930907375
2022-04-16,06:14:57,30.99039100291519,56.48977300422721,10447.40033446718,34276.2489133333
2022-04-16,06:15:07,31.013267998913296,56.49308800006153,10448.099946381524,34278.54422808635
2022-04-16,06:15:17,31.03613499982652,56.49641399796893,10452.099800231868,34291.667108592716
2022-04-16,06:15:27,31.05901099710016,56.49976700102164,10454.90035342984,34300.85527554675
2022-04-16,06:15:37,31.081810001861783,56.50308999788132,10444.599778750911,34267.06073811714
2022-04-16,06:15:47,31.104600999733627,56.50642000185233,10434.699578649366,34234.57976561597
2022-04-16,06:15:57,31.127447005503093,56.50977300079984,10426.900025554933,34208.99067984164
2022-04-16,06:16:07,31.150297001136437,56.51307699677323,10419.300345357507,34184.05734506273
2022-04-16,06:16:17,31.173226997312945,56.51644100315738,10415.499607979318,34171.58773384287
2022-04-16,06:16:27,31.19618599714287,56.51983299807522,10409.799407360144,34152.88628764346
2022-04-16,06:16:37,31.219134999139843,56.52322799450257,10400.79977026861,34123.35991828807
2022-04-16,06:16:47,31.242123001731738,56.52659199953574,10397.399945380164,34112.20563680106
2022-04-16,06:16:57,31.265125002839063,56.529987001653474,10395.599232795646,34106.297786925265
