Date,Time,Latitude,Longitude,Altitude (m),Altitude (ft)
2019-01-23,05:40:52,37.057177995405056,-123.69840999868097,6642.999871075153,21794.619697018206
2019-01-23,05:41:03,37.04518100362654,-123.72363299601268,6722.299724411219,22054.789827837303
2019-01-23,05:41:13,37.034228999949825,-123.74663500134282,6797.299315306358,22300.85148562971
2019-01-23,05:41:23,37.02324699774462,-123.76972200127229,6862.500557434745,22514.76632885421
2019-01-23,05:41:33,37.01222200370878,-123.79287000046702,6934.200136588886,22750.001176126283
2019-01-23,05:41:44,37.00001499967947,-123.81841999759106,7006.599359321408,22987.53144203605
2019-01-23,05:41:54,36.98891799897023,-123.84181200477884,7072.299680231139,23203.08368288953
2019-01-23,05:42:04,36.97782500349687,-123.86527300433707,7143.700135275722,23437.337151818
2019-01-23,05:42:14,36.96667500311554,-123.88880899638407,7209.400212680921,23652.888593772073
2019-01-23,05:42:24,36.955478994673776,-123.9124450000657,7275.499976535328,23869.751343016163
2019-01-23,05:42:34,36.94430200105339,-123.93617199894413,7342.999712986872,24091.20717835585
2019-01-23,05:42:44,36.93306399956613,-123.95995300546276,7406.89965072833,24300.852650095534
2019-01-23,05:42:54,36.921791001758216,-123.98384900351559,7461.600435080007,24480.31717142789
2019-01-23,05:43:05,36.90936999877176,-124.0102390050393,7528.500157419592,24699.804456468493
2019-01-23,05:43:15,36.898051998326146,-124.0343170018969,7578.9003778854385,24865.159515781663
2019-01-23,05:43:25,36.88670299771264,-124.05852499620688,7627.299797689542,25023.950268251756
2019-01-23,05:43:35,36.87535499747684,-124.08285500344967,7685.100378807634,25213.58472680724
2019-01-23,05:43:45,36.86396800221234,-124.10726199598815,7739.099949704483,25390.748678988457
2019-01-23,05:43:55,36.85251199800683,-124.13172100212319,7797.200494048186,25581.36726889305
2019-01-23,05:44:06,36.83989700370243,-124.15870700245887,7856.600064073689,25776.24775421552
2019-01-23,05:44:16,36.82837299621535,-124.1833109977141,7910.499854210764,25953.084341688842
2019-01-23,05:44:26,36.81682199710438,-124.20795400048989,7967.599778750911,26140.42005811714
2019-01-23,05:44:36,36.80522899872133,-124.23266599968125,8023.59974135831,26324.146975437998
2019-01-23,05:44:46,36.79362499917113,-124.257439002139,8079.100765742362,26506.236956278168
2019-01-23,05:44:56,36.78206599704417,-124.28232600217054,8136.500445140526,26694.55612043484
2019-01-23,05:45:07,36.76927200274362,-124.30972300245027,8197.599629607052,26895.0127688
2019-01-23,05:45:17,36.757647998896154,-124.33467900181813,8251.500210641883,27071.851951082317
2019-01-23,05:45:27,36.74581500309339,-124.35955800503402,8308.400471743196,27258.53260371395
2019-01-23,05:45:37,36.7325939972902,-124.38348399466896,8355.799559856765,27414.04142796047
2019-01-23,05:45:47,36.71873899999614,-124.40690599451662,8418.500142245553,27619.752006684903
2019-01-23,05:45:57,36.7049329997624,-124.4304120028599,8472.59930431936,27797.242701583127
2019-01-23,05:46:08,36.68920900178896,-124.45582600193966,8528.80003645178,27981.628311592456
2019-01-23,05:46:18,36.67426300065479,-124.47833300126906,8596.300282573327,28203.085819077874
2019-01-23,05:46:28,36.658874998766905,-124.50026700210988,8680.200824772008,28478.350073944996
2019-01-23,05:46:38,36.64345200300503,-124.52207900622909,8762.400590199977,28748.034352351693
2019-01-23,05:46:48,36.628075003467096,-124.54382300432948,8845.400386564434,29020.343404256055
2019-01-23,05:46:58,36.61268599785505,-124.56542999943036,8920.400139954872,29266.405595169545
2019-01-23,05:47:09,36.59575999946109,-124.58907300535141,8995.799721886404,29513.77955955379
2019-01-23,05:47:19,36.58032200059731,-124.61045799568487,9062.599339762703,29732.938417867066
2019-01-23,05:47:29,36.564864998097086,-124.63176000087665,9130.19968678616,29954.724340395504
2019-01-23,05:47:39,36.54940799815896,-124.65302300646347,9189.79948666878,30150.2617478424
2019-01-23,05:47:49,36.53397399892727,-124.67424800337437,9242.000316178426,30321.524317330826
2019-01-23,05:47:59,36.51851999688468,-124.69546499938332,9292.099858799018,30485.89290074217
2019-01-23,05:48:10,36.50150699985083,-124.71879600285199,9344.500047674403,30657.809536412085
2019-01-23,05:48:20,36.48598899949619,-124.74001300288451,9385.200074534863,30791.33981253696
2019-01-23,05:48:30,36.470447998511744,-124.76125300698632,9424.400094550103,30919.94880620376
2019-01-23,05:48:40,36.45490299997425,-124.78249399352924,9472.700349460356,31078.414214523513
2019-01-23,05:48:50,36.43936900328024,-124.80381800001767,9491.799449477345,31141.07530582325
2019-01-23,05:49:00,36.42380899927866,-124.82512700289683,9489.799490517005,31134.513760467813
2019-01-23,05:49:11,36.40672699496477,-124.84854900290829,9497.200357527472,31158.79482099043
2019-01-23,05:49:21,36.391167002911104,-124.86978899583544,9500.299723400734,31168.963344522064
2019-01-23,05:49:31,36.37565599780537,-124.89102899739267,9494.199807092547,31148.95049510151
2019-01-23,05:49:41,36.36012600075966,-124.91218599930428,9494.199448477477,31148.949318542844
2019-01-23,05:49:51,36.34463100117753,-124.93329599859959,9494.49946261011,31149.933616909755
2019-01-23,05:50:01,36.329188999864044,-124.9543529973081,9492.800205012783,31144.35862461414
2019-01-23,05:50:12,36.31219099494947,-124.9774550015173,9492.200518586673,31142.3911493999
2019-01-23,05:50:22,36.29678300137136,-124.99842100242394,9497.700554593466,31160.43588753243
2019-01-23,05:50:32,36.281376001285146,-125.01942399817088,9496.99934860412,31158.135342874342
2019-01-23,05:50:42,36.26595700360403,-125.04042100296535,9497.99980147183,31161.417668660837
2019-01-23,05:50:52,36.25052599798379,-125.06143999805286,9492.00025806576,31141.73412667247
2019-01-23,05:51:02,36.235077001917105,-125.08248100435104,9492.300023724325,31142.717609835716
2019-01-23,05:51:13,36.218052005369245,-125.10561400342998,9494.900407413952,31151.24905265999
2019-01-23,05:51:23,36.20259100498374,-125.12662500095477,9495.599353239872,31153.5421820835
2019-01-23,05:51:33,36.18715699870367,-125.14759799913041,9496.099190386012,31155.182067786045
2019-01-23,05:51:43,36.17172599609554,-125.1685560018511,9499.29973692447,31165.682548891276
2019-01-23,05:51:53,36.156318995895006,-125.18943800107054,9498.999832822941,31164.69861151882
2019-01-23,05:52:03,36.14089599534708,-125.21032000201185,9503.099693666212,31178.149598967855
2019-01-23,05:52:13,36.125476996704805,-125.2311940017082,9507.60002200026,31192.914456179336
2019-01-23,05:52:24,36.108558997315534,-125.25410499965984,9508.799696642905,31196.85039673391
2019-01-23,05:52:34,36.09318900091415,-125.2749100006641,9508.099848679267,31194.554307540886
2019-01-23,05:52:44,36.07784299659021,-125.29569200299963,9507.40040894039,31192.25955766799
2019-01-23,05:52:54,36.06250800057126,-125.31642199971843,9505.70082735829,31186.683502430173
2019-01-23,05:53:04,36.047176003119894,-125.33710500076408,9502.99999346584,31177.82249856247
2019-01-23,05:53:14,36.03183699840237,-125.35778800179536,9502.599786236882,31176.50948267741
2019-01-23,05:53:25,36.01501799604944,-125.380538993111,9503.099363950081,31178.148517221984
2019-01-23,05:53:35,35.99973699692524,-125.40118400333819,9502.79998006858,31177.166286608197
2019-01-23,05:53:45,35.984458997696066,-125.42176800381463,9501.49955101218,31172.899786942802
2019-01-23,05:53:55,35.969196001820706,-125.44235200230017,9501.299974404275,31172.24500802452
2019-01-23,05:54:05,35.953934003276075,-125.4629060003951,9500.000280960463,31167.980921786326
2019-01-23,05:54:15,35.93863700041851,-125.48342900432996,9503.600000767969,31179.791026519582
2019-01-23,05:54:26,35.92184799897745,-125.50600400212721,9507.400526817888,31192.2599444052
2019-01-23,05:54:36,35.90659299795423,-125.5265049929923,9507.900328610092,31193.899714117135
2019-01-23,05:54:46,35.89134599702764,-125.54698900078628,9509.70029436145,31199.80511375282
2019-01-23,05:54:56,35.87607999911713,-125.5674739999333,9508.500643732026,31195.86925198178
2019-01-23,05:55:06,35.86081299676088,-125.58793599565702,9509.69990740344,31199.8038442055
2019-01-23,05:55:16,35.84555099814614,-125.60839099901376,9510.300004794262,31201.77266772921
2019-01-23,05:55:27,35.828765999693715,-125.63089000501088,9510.400475827046,31202.102297112404
2019-01-23,05:55:37,35.81349199602788,-125.65133699815611,9509.799611967057,31200.130958925998
2019-01-23,05:55:47,35.79821400149661,-125.67177599652977,9508.799878687598,31196.85099399342
2019-01-23,05:55:57,35.78293200078056,-125.69220699341525,9508.400441495702,31195.540504476758
2019-01-23,05:56:07,35.76761999901565,-125.71264600350536,9511.400726144202,31205.383958362945
2019-01-23,05:56:17,35.75228099756995,-125.73305500361933,9512.70044677332,31209.64813379178
2019-01-23,05:56:28,35.7354239994448,-125.75553099331806,9512.90050802473,31210.304502747855
2019-01-23,05:56:38,35.72007399991504,-125.7759859947604,9512.9005546486,31210.304655713313
2019-01-23,05:56:48,35.70469699682861,-125.79644000044506,9515.400342027657,31218.506058138017
2019-01-23,05:56:58,35.689362000895244,-125.81690200033607,9514.799314431846,31216.534182760577
2019-01-23,05:57:08,35.67399200551033,-125.83736400271061,9513.799754283391,31213.25478584312
2019-01-23,05:57:18,35.65863800038906,-125.85784900454634,9514.799546253867,31216.53494333154
2019-01-23,05:57:29,35.641707998162175,-125.88036299514721,9516.099524293095,31220.799963281755
2019-01-23,05:57:39,35.626339001917,-125.90084799928565,9515.900728379376,31220.14774569619
2019-01-23,05:57:49,35.61129400188756,-125.92169200410406,9518.099749733694,31227.362382916293
2019-01-23,05:57:59,35.5966839987814,-125.94294700202042,9517.700308305211,31226.051879500068
2019-01-23,05:58:09,35.58247400346468,-125.96460700462677,9516.599737857468,31222.441083952297
2019-01-23,05:58:19,35.56868400040888,-125.98667100063028,9516.600121528842,31222.442342716684
2019-01-23,05:58:30,35.55399299646212,-126.01136800529113,9513.299721751362,31211.61425911074
2019-01-23,05:58:40,35.540667999863416,-126.03389700287488,9511.499513665214,31205.708064413382
2019-01-23,05:58:50,35.5272939982016,-126.0564420035442,9510.099201069213,31201.11386283592
2019-01-23,05:59:00,35.513911997602605,-126.0790180051302,9509.900162980892,31200.46085071423
2019-01-23,05:59:10,35.5005529966583,-126.10163099393563,9509.7001289092,31199.80457093046
2019-01-23,05:59:20,35.487147995394224,-126.1242680020414,9510.099768869579,31201.11572569807
2019-01-23,05:59:31,35.472382000782545,-126.1491699963205,9511.099740164354,31204.39647152082
2019-01-23,05:59:41,35.45894200015388,-126.17178299890077,9509.500663689338,31199.150157458527
2019-01-23,05:59:51,35.4455070006188,-126.19440499845861,9509.000330111012,31197.508643041412
2019-01-23,06:00:01,35.43203400423942,-126.21701800234311,9511.70007302612,31206.366067587016
2019-01-23,06:00:11,35.418521994934046,-126.2396160008172,9514.500023817644,31215.552258141877
2019-01-23,06:00:21,35.4050220038602,-126.26219199853959,9512.499937149696,31208.990293798208
2019-01-23,06:00:31,35.39148300008712,-126.28477499787667,9512.299163041636,31208.331586073524
2019-01-23,06:00:42,35.37660599927777,-126.30961599977088,9510.700838380493,31203.087738592258
2019-01-23,06:00:52,35.36305199659795,-126.33221400110664,9510.70036594756,31203.08618861539
2019-01-23,06:01:02,35.34952499781104,-126.35485800316648,9511.999888350256,31207.349713695054
2019-01-23,06:01:12,35.33597200259605,-126.37751000193037,9512.9007941233,31210.305441391487
2019-01-23,06:01:22,35.32236899837573,-126.40016199807178,9513.499600328505,31212.270028741772
2019-01-23,06:01:33,35.30734999744666,-126.42507899890285,9514.599899549037,31215.879934436463
2019-01-23,06:01:43,35.293670999496584,-126.44775399980023,9514.099743869156,31214.23900367568
2019-01-23,06:01:53,35.280010002769636,-126.47042799557966,9515.500390255824,31218.834300366918
2019-01-23,06:02:03,35.26631199664721,-126.49311100217024,9516.200056123547,31221.12979213238
2019-01-23,06:02:13,35.252643997125865,-126.51579999932598,9516.000348673202,31220.474583940988
2019-01-23,06:02:23,35.2389300008305,-126.53847500171581,9521.900325520895,31239.831463981973
2019-01-23,06:02:33,35.22524600253844,-126.56115700049635,9522.299431703985,31241.1408675117
2019-01-23,06:02:44,35.210181999599996,-126.58610500048823,9521.100258721039,31237.20657282233
2019-01-23,06:02:54,35.1964840028259,-126.60877200418939,9518.799885432236,31229.659416121496
2019-01-23,06:03:04,35.182773999535,-126.6314469994212,9519.700476760976,31232.61411217648
2019-01-23,06:03:14,35.1690370035445,-126.65409900152838,9521.400098373182,31238.19029874667
2019-01-23,06:03:24,35.15531199992418,-126.67675800324403,9523.299786244519,31244.422870702467
2019-01-23,06:03:34,35.14159399803581,-126.69942499822818,9523.700334577821,31245.737005696297
2019-01-23,06:03:45,35.126506995981046,-126.72431900357368,9526.499849809334,31254.921767248456
2019-01-23,06:03:55,35.112797000629634,-126.74692499797894,9532.59964877367,31274.934231682608
2019-01-23,06:04:05,35.09908699943931,-126.76952399978207,9531.999803953804,31272.966236803797
2019-01-23,06:04:15,35.08538099787659,-126.79212199849131,9530.900455138646,31269.359449237076
2019-01-23,06:04:25,35.07164399633342,-126.81469699447568,9529.799573207274,31265.747631761355
2019-01-23,06:04:35,35.05790700089861,-126.83729599952795,9529.401071112603,31264.44021014907
2019-01-23,06:04:46,35.04278900270409,-126.86212899380695,9530.300208796747,31267.39013702872
2019-01-23,06:04:56,35.029037000516645,-126.88470499937007,9530.599913778715,31268.37342112176
2019-01-23,06:05:06,35.01529300142468,-126.90725699989981,9531.500057430938,31271.326648421717
2019-01-23,06:05:16,35.00155600080895,-126.92978700038672,9530.69999139104,31268.701759755382
2019-01-23,06:05:26,34.98780399660383,-126.95231600032463,9529.799617636018,31265.74777752495
2019-01-23,06:05:36,34.97407200011644,-126.97483800344251,9532.099760227837,31273.294177345895
2019-01-23,06:05:47,34.95898800244233,-126.99961100223288,9530.900468623266,31269.359493477954
2019-01-23,06:05:57,34.94528599863301,-127.02212500035805,9530.20031258557,31267.06239354324
2019-01-23,06:06:07,34.9315720030321,-127.04461699661444,9531.799780290574,31272.309991168528
2019-01-23,06:06:17,34.917842998807046,-127.06708499904376,9529.599422168918,31265.090968228673
2019-01-23,06:06:27,34.90407600250548,-127.08952299695662,9534.500207420439,31281.16966051327
2019-01-23,06:06:37,34.89034300302097,-127.11196100275708,9533.79989985004,31278.87206342401
2019-01-23,06:06:48,34.875233000835514,-127.13662000296297,9532.400196518749,31274.279860746574
2019-01-23,06:06:58,34.861431006070134,-127.1589969985626,9535.299650792964,31283.792506307585
2019-01-23,06:07:08,34.847656006278285,-127.18136599970958,9536.499795760028,31287.72998992133
2019-01-23,06:07:18,34.83389300221853,-127.203719997125,9536.799936225638,31288.71470276652
2019-01-23,06:07:28,34.82012599718666,-127.22605900184568,9536.000283011235,31286.09116851458
2019-01-23,06:07:38,34.80637000037509,-127.24839800687619,9534.999980858527,31282.80933719989
2019-01-23,06:07:48,34.792609997127215,-127.2707289979304,9535.59931579046,31284.775659217972
2019-01-23,06:07:59,34.777465996161325,-127.29530299847585,9535.599699732848,31284.776918871514
2019-01-23,06:08:09,34.76369500518245,-127.31761899973894,9536.099519116804,31286.416746299175
2019-01-23,06:08:19,34.749916002047925,-127.33994299288102,9537.300113212317,31290.355703431498
2019-01-23,06:08:29,34.73613399826329,-127.3622509975507,9537.799480913207,31291.994048959285
2019-01-23,06:08:39,34.72235900007595,-127.3845669998951,9536.800404433161,31288.71623888049
2019-01-23,06:08:49,34.708568999956036,-127.40688300106022,9536.699636730365,31288.385636170453
2019-01-23,06:09:00,34.69338600137184,-127.4314119980455,9536.599872164428,31288.058324591944
2019-01-23,06:09:10,34.679581002768494,-127.45371200118704,9538.800209772773,31295.277280230905
2019-01-23,06:09:20,34.66577899741394,-127.47601300080905,9539.40023650229,31297.24587192617
2019-01-23,06:09:30,34.65198500029108,-127.49831399948987,9539.99952632375,31299.212045944012
2019-01-23,06:09:40,34.63816800180832,-127.52062200079779,9540.700322854333,31301.511247233408
2019-01-23,06:09:50,34.62434399622038,-127.54293100113205,9541.50045735389,31304.136360504937
2019-01-23,06:10:01,34.60916500148373,-127.5674510006496,9540.599245558493,31301.179628798127
2019-01-23,06:10:11,34.59531400056916,-127.58972899856929,9540.000629758462,31299.21566613675
2019-01-23,06:10:21,34.58146999473166,-127.6119839983978,9541.300011197105,31303.47872873591
2019-01-23,06:10:31,34.56766100405418,-127.63422399952988,9537.599554431625,31291.33812216145
2019-01-23,06:10:41,34.553836998755955,-127.65646400431048,9535.299542048015,31283.79214953281
2019-01-23,06:10:52,34.53860499923514,-127.68090099630963,9534.400739659555,31280.843322704655
2019-01-23,06:11:03,34.52334599486725,-127.70532999998433,9535.7005355265,31285.107744976758
2019-01-23,06:11:13,34.50949900265821,-127.7275469938426,9536.00026559271,31286.091111367183
2019-01-23,06:11:23,34.49564399810595,-127.74976299710225,9535.400393256918,31284.123026213027
2019-01-23,06:11:33,34.48178100005673,-127.77197299775224,9534.99961786624,31282.808146280277
2019-01-23,06:11:43,34.46791800496473,-127.794197001201,9536.2998208059,31287.073904092827
2019-01-23,06:11:53,34.454052001895114,-127.81641400370586,9535.700034790672,31285.10610214263
2019-01-23,06:12:04,34.438792997449816,-127.84084299282502,9538.29970543366,31293.635205574967
2019-01-23,06:12:14,34.42488899782773,-127.86304499884392,9538.40044589527,31293.965718911037
2019-01-23,06:12:24,34.410973001095925,-127.88523899498965,9538.900479355827,31295.60624868977
2019-01-23,06:12:34,34.397056999602555,-127.9074549942019,9537.00008057803,31289.371344363622
2019-01-23,06:12:44,34.383114004505586,-127.92964900184352,9537.099549989216,31289.69768758662
2019-01-23,06:12:54,34.369171003225574,-127.95184300179288,9536.99985580612,31289.37060692295
2019-01-23,06:13:05,34.35382500147098,-127.97627999710188,9537.200371949002,31290.028468305165
2019-01-23,06:13:15,34.33986700236983,-127.99849699528164,9538.099712217227,31292.979059830766
2019-01-23,06:13:25,34.32590500109682,-128.02069099816123,9537.200371599756,31290.028467159344
2019-01-23,06:13:35,34.311939001100484,-128.04286199898212,9536.49934402015,31287.728507835072
2019-01-23,06:13:45,34.29796999802802,-128.06501799773469,9536.500352328643,31287.731815933905
2019-01-23,06:13:55,34.284004000921804,-128.08714299867268,9536.800235094503,31288.715683307448
2019-01-23,06:14:06,34.26863900142036,-128.11149600167596,9535.799377624877,31285.432030086802
2019-01-23,06:14:16,34.25467300077957,-128.1336060048873,9536.499867507257,31287.73022531251
2019-01-23,06:14:26,34.24071100372337,-128.15571599648726,9535.900394381955,31285.763449904094
2019-01-23,06:14:36,34.22676499749529,-128.1778259988229,9534.999920633622,31282.80913961161
2019-01-23,06:14:46,34.21283300126307,-128.19992100177916,9535.400881472044,31284.12462796874
2019-01-23,06:14:56,34.19888300170147,-128.22200000258565,9535.700559535064,31285.10782374502
2019-01-23,06:15:07,34.183516995874704,-128.24623099560787,9536.200185773894,31286.74701749442
2019-01-23,06:15:17,34.16957900139763,-128.2682650017292,9536.901025537401,31289.04636062413
2019-01-23,06:15:27,34.15566300362211,-128.29029799762043,9535.900478454307,31285.763725732028
2019-01-23,06:15:37,34.14173899820223,-128.31228599918217,9537.099998612888,31289.69915944911
2019-01-23,06:15:47,34.12782699899067,-128.33424400265528,9538.79942110274,31295.274692730713
2019-01-23,06:15:57,34.113907003261616,-128.3561709980132,9538.59955130238,31294.618951894903
2019-01-23,06:16:07,34.09999499809032,-128.37806700030112,9537.99955176562,31292.65044941472
2019-01-23,06:16:18,34.08471699775627,-128.40216100427324,9536.900270689279,31289.043884088213
2019-01-23,06:16:28,34.07083100023355,-128.42404200071553,9536.2992272228,31287.071956641652
2019-01-23,06:16:38,34.0569419980505,-128.44590799932297,9536.6996705411,31288.385747098062
2019-01-23,06:16:48,34.04304900074483,-128.46775800151568,9534.800218901597,31282.153950181117
2019-01-23,06:16:58,34.02915999683039,-128.48959400194607,9535.599398718216,31284.77593129067
2019-01-23,06:17:08,34.01525900545219,-128.51139800290073,9538.099555009045,31292.978544055873
2019-01-23,06:17:19,33.99996199912691,-128.53537000090603,9538.79948821757,31295.27491292373
2019-01-23,06:17:29,33.98606100230039,-128.55715900257792,9539.099730326794,31296.25995924536
2019-01-23,06:17:39,33.972140999151584,-128.5789180008152,9537.799456145614,31291.99396770078
2019-01-23,06:17:49,33.95820999942637,-128.6006470031089,9537.599715025164,31291.33864904316
2019-01-23,06:17:59,33.94430900469575,-128.62237500445121,9538.00000188034,31292.651926169096
2019-01-23,06:18:09,33.930428003923204,-128.6440729973917,9537.299590459093,31290.35398836181
2019-01-23,06:18:20,33.91515400152598,-128.6679229945141,9536.200533261523,31286.748157545735
